mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.9827675819396973,0.09740448984345662,0.03729372024536133,0.005927485714528071,0.749816047538945,4.75357153204958,0.22227824312530747,6,5,714,0.8916655057071823,0.8499122053630102,0.7836995567863468,"{'colsample_bytree': 0.749816047538945, 'gamma': 4.75357153204958, 'learning_rate': 0.22227824312530747, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 714, 'reg_alpha': 0.8916655057071823, 'reg_lambda': 0.8499122053630102, 'subsample': 0.7836995567863468}",0.9911041131020004,0.9890312850869326,0.9869973689106226,0.990794399371195,0.9861915990567923,0.9888237531055086,0.0019692877953656402,31
0.40408849716186523,0.010685936137524037,0.0207155704498291,0.0014659378984036105,0.9744619096643123,3.480148983374865,0.17531773932591585,9,2,387,1.3422870336481012,1.7552637345365736,0.7016654596278955,"{'colsample_bytree': 0.9744619096643123, 'gamma': 3.480148983374865, 'learning_rate': 0.17531773932591585, 'max_depth': 9, 'min_child_weight': 2, 'n_estimators': 387, 'reg_alpha': 1.3422870336481012, 'reg_lambda': 1.7552637345365736, 'subsample': 0.7016654596278955}",0.9928048950630818,0.9864535374271688,0.9866585164908178,0.9906545168724938,0.986364786912327,0.9885872505531779,0.0026560951289144874,32
0.29143056869506834,0.00767950312986489,0.01905817985534668,0.0013461425745861025,0.7119735587783771,4.77432640331597,0.22399010584177287,8,5,346,0.09543225538329758,2.481130236729267,0.6634585790569963,"{'colsample_bytree': 0.7119735587783771, 'gamma': 4.77432640331597, 'learning_rate': 0.22399010584177287, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 346, 'reg_alpha': 0.09543225538329758, 'reg_lambda': 2.481130236729267, 'subsample': 0.6634585790569963}",0.9920475155960378,0.989316963306958,0.9857549100380048,0.9902248777693404,0.9846062640715133,0.9883901061563709,0.0027879675164574264,33
0.6355242729187012,0.022120698684922706,0.019734716415405272,0.0016175400260719462,0.977700638850067,4.335994667775019,0.19455704325934325,5,8,789,1.1467340833438666,0.9497512363186856,0.9244816706944012,"{'colsample_bytree': 0.977700638850067, 'gamma': 4.335994667775019, 'learning_rate': 0.19455704325934325, 'max_depth': 5, 'min_child_weight': 8, 'n_estimators': 789, 'reg_alpha': 1.1467340833438666, 'reg_lambda': 0.9497512363186856, 'subsample': 0.9244816706944012}",0.9909479866329167,0.9889515609325068,0.9861336274483748,0.9900283761640222,0.9854655422778199,0.9883054186911281,0.002151781718549923,34
0.5504189014434815,0.017326113154391073,0.01960024833679199,0.001009105779542689,0.9903408317850139,2.5815017415059764,0.10365737715296132,2,8,703,1.4880852859982308,1.3780118457133141,0.673733469732548,"{'colsample_bytree': 0.9903408317850139, 'gamma': 2.5815017415059764, 'learning_rate': 0.10365737715296132, 'max_depth': 2, 'min_child_weight': 8, 'n_estimators': 703, 'reg_alpha': 1.4880852859982308, 'reg_lambda': 1.3780118457133141, 'subsample': 0.673733469732548}",0.9907519980866203,0.9897687335153701,0.9850971376936773,0.9911474361536308,0.9838935294352744,0.9881317669769146,0.003026918018240259,35
0.47281670570373535,0.04036069345582666,0.04123268127441406,0.015855056081829407,0.7531707499015159,4.858560476945518,0.2561850090371643,6,7,497,0.9875911927287815,2.329564902836979,0.7710164073434198,"{'colsample_bytree': 0.7531707499015159, 'gamma': 4.858560476945518, 'learning_rate': 0.2561850090371643, 'max_depth': 6, 'min_child_weight': 7, 'n_estimators': 497, 'reg_alpha': 0.9875911927287815, 'reg_lambda': 2.329564902836979, 'subsample': 0.7710164073434198}",0.9908151130422073,0.9883004803380304,0.9860937624578096,0.9904613458028588,0.9845596365719462,0.9880460676425704,0.002430333474282295,36
0.19496612548828124,0.0073833963004589585,0.01789989471435547,0.0007271362918839357,0.9183170677744404,4.450026709087831,0.10801859548694537,5,2,150,0.9311960362649203,2.3992562214765183,0.7146165008513138,"{'colsample_bytree': 0.9183170677744404, 'gamma': 4.450026709087831, 'learning_rate': 0.10801859548694537, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 150, 'reg_alpha': 0.9311960362649203, 'reg_lambda': 2.3992562214765183, 'subsample': 0.7146165008513138}",0.9917419063374059,0.9878553538091537,0.9862864432455418,0.989711975274103,0.9845662976433129,0.9880323952619035,0.0025169420437381324,37
0.18761057853698732,0.00758395682421586,0.01863522529602051,0.0022722000849491218,0.632349186646879,2.141572374700539,0.20966497122195624,2,1,195,1.098453329412241,3.0010857294502182,0.8640789506870925,"{'colsample_bytree': 0.632349186646879, 'gamma': 2.141572374700539, 'learning_rate': 0.20966497122195624, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 195, 'reg_alpha': 1.098453329412241, 'reg_lambda': 3.0010857294502182, 'subsample': 0.8640789506870925}",0.991084182063394,0.9879882273998634,0.9859409466606426,0.9903281243755244,0.9839468180062081,0.9878576597011264,0.002664551062670298,38
0.27842559814453127,0.03409433813675663,0.026775074005126954,0.00683176228729158,0.9854479908357011,4.265047277336801,0.09539017870017984,6,7,260,0.6338440103125553,1.0932246134013237,0.82272050498334,"{'colsample_bytree': 0.9854479908357011, 'gamma': 4.265047277336801, 'learning_rate': 0.09539017870017984, 'max_depth': 6, 'min_child_weight': 7, 'n_estimators': 260, 'reg_alpha': 0.6338440103125553, 'reg_lambda': 1.0932246134013237, 'subsample': 0.82272050498334}",0.9906523428935882,0.9875165261528446,0.9856419592314031,0.9905546008019931,0.9848460626407151,0.9878422983441087,0.0024156979577297723,39
0.32594451904296873,0.018477341004137855,0.017516899108886718,0.0007567701712517446,0.6975958573516334,4.865052773762228,0.1239983401533605,7,8,382,0.8687887310208573,1.725274426931365,0.8580413448122259,"{'colsample_bytree': 0.6975958573516334, 'gamma': 4.865052773762228, 'learning_rate': 0.1239983401533605, 'max_depth': 7, 'min_child_weight': 8, 'n_estimators': 382, 'reg_alpha': 0.8687887310208573, 'reg_lambda': 1.725274426931365, 'subsample': 0.8580413448122259}",0.9914163660401676,0.9881543193882499,0.9856685358917799,0.9896686783102193,0.9834805430105378,0.9876776885281909,0.002822114513630344,40
0.4764338493347168,0.012768702011018932,0.021857357025146483,0.0022012246268882213,0.7546941385202149,4.6836499436836725,0.04988107380233804,5,9,572,0.41814324147542736,2.3950679083964803,0.8783137597380328,"{'colsample_bytree': 0.7546941385202149, 'gamma': 4.6836499436836725, 'learning_rate': 0.04988107380233804, 'max_depth': 5, 'min_child_weight': 9, 'n_estimators': 572, 'reg_alpha': 0.41814324147542736, 'reg_lambda': 2.3950679083964803, 'subsample': 0.8783137597380328}",0.9908516532796525,0.9882739056198885,0.985582161745555,0.9893023193850499,0.9837802912220401,0.9875580662504373,0.0025525807841113297,41
